Linehaul,TLMD,NC,TFC,Total,Station_1_1_TM,Station_1_2_TM,Station_1_3_TM,Station_1_4_TM,Station_1_5_TM,Station_1_6_TM,Station_1_7_TM,Station_1_8_TM,Station_1_9_TM,Station_1_10_TM,Station_1_11_TM,Station_1_12_TM,Station_1_13_TM,Station_1_14_TM,Station_1_15_TM,Station_1_16_TM,Station_1_17_TM,Station_1_18_TM,Station_1_19_TM,Station_2_1_TM,Station_2_2_TM,Station_2_3_TM,Station_2_4_TM,Station_2_5_TM,Station_2_6_TM,Station_2_7_TM,Station_2_8_TM,Station_2_9_TM,Station_3_1_TM,Station_3_2_TM,Station_3_3_TM,Station_1_1_hours,Station_1_2_hours,Station_1_3_hours,Station_1_4_hours,Station_1_5_hours,Station_1_6_hours,Station_1_7_hours,Station_1_8_hours,Station_1_9_hours,Station_1_10_hours,Station_1_11_hours,Station_1_12_hours,Station_1_13_hours,Station_1_14_hours,Station_1_15_hours,Station_1_16_hours,Station_1_17_hours,Station_1_18_hours,Station_1_19_hours,Station_2_1_hours,Station_2_2_hours,Station_2_3_hours,Station_2_4_hours,Station_2_5_hours,Station_2_6_hours,Station_2_7_hours,Station_2_8_hours,Station_2_9_hours,Station_3_1_hours,Station_3_2_hours,Station_3_3_hours,Productivity,Total HC
15171,14761,410,13364,28535,3,3,2,3,1,0,0,0,1,1,1,2,1,1,1,1,1,31,17,2,6,20,2,5,18,1,3,11,12,12,12,6.334711984,5.311605723,6.334711984,6.334711984,6.334711984,0,0,0,0.2741875,0.1645125,0.109675,0.122430556,0.146916667,0.097944444,0.569444444,0.341666667,0.227777778,6.334711984,5.311605723,4.393154762,4.393154762,4.393154762,2.9522,2.9522,2.9522,3.280222222,3.280222222,3.280222222,1.39782197,0.838693182,0.559128788,44.49125636,75
12278,5547,6731,7010,19288,3,3,2,3,5,0,0,0,2,2,1,3,1,1,3,2,1,26,17,2,6,20,2,5,16,1,3,11,25,25,24,5.115833333,2.78731713,5.115833333,5.115833333,5.115833333,0,0,0,2.250678125,1.350406875,1.8005425,1.339967593,2.411941667,1.607961111,3.116203704,2.804583333,3.739444444,5.115833333,2.78731713,1.650892857,1.650892857,1.650892857,1.238169643,1.238169643,1.238169643,1.232666667,1.232666667,1.232666667,0.252136364,0.151281818,0.105056818,48.60846637,75
5847,2652,3195,8803,14650,2,3,1,2,3,0,0,0,2,3,2,6,2,2,3,3,1,23,17,2,4,13,2,5,18,2,5,16,25,25,17,5.026793176,3.498807631,5.026793176,5.026793176,5.026793176,0,0,0,1.068328125,0.42733125,0.42733125,0.318020833,0.5724375,0.381625,1.479166667,0.8875,1.775,5.026793176,3.498807631,1.214285714,1.214285714,1.214285714,0.5304,0.5304,0.5304,0.394642857,0.394642857,0.394642857,0.120545455,0.072327273,0.070909091,49.79490776,75
8072,1062,7010,10219,18291,2,3,2,2,5,0,0,0,2,2,2,3,2,1,3,2,2,25,17,2,5,18,2,5,18,2,5,18,25,25,25,5.045,4.10406746,5.045,5.045,5.045,0,0,0,2.34396875,1.40638125,0.9375875,1.395509259,1.255958333,1.674611111,3.24537037,2.920833333,1.947222222,5.045,4.10406746,0.354,0.354,0.354,0.2124,0.2124,0.2124,0.1416,0.1416,0.1416,0.048272727,0.028963636,0.019309091,56.97489415,75
10371,4087,6284,13976,24347,2,3,2,3,4,0,0,0,2,2,2,2,2,2,2,2,2,26,17,3,9,32,1,3,11,1,3,10,25,25,25,6.36861665,5.554848967,6.36861665,6.36861665,6.36861665,0,0,0,2.1012125,1.2607275,0.840485,1.876472222,1.125883333,0.750588889,4.363888889,2.618333333,1.745555556,6.36861665,5.554848967,0.760230655,0.760230655,0.760230655,1.362333333,1.362333333,1.362333333,0.973095238,0.973095238,0.973095238,0.185772727,0.111463636,0.074309091,53.28746375,75
4804,342,4462,2672,7476,1,4,1,1,3,0,0,0,4,3,3,2,3,3,5,4,1,9,20,1,3,11,2,5,17,2,5,17,25,25,25,6.005,0.906111607,6.005,6.005,6.005,0,0,0,0.745990625,0.5967925,0.397861667,1.332402778,0.532961111,0.355307407,1.239444444,0.929583333,2.478888889,6.005,0.906111607,0.19,0.19,0.19,0.071848739,0.071848739,0.071848739,0.04789916,0.04789916,0.04789916,0.015545455,0.009327273,0.006218182,52.64237047,75
8197,737,7460,10114,18311,2,3,2,2,5,0,0,0,2,2,2,3,2,1,4,2,2,24,17,2,5,17,2,5,17,2,5,17,25,25,25,5.326014454,4.019872814,5.326014454,5.326014454,5.326014454,0,0,0,2.4944375,1.4966625,0.997775,1.485092593,1.336583333,1.782111111,2.590277778,3.108333333,2.072222222,5.326014454,4.019872814,0.258053221,0.258053221,0.258053221,0.154831933,0.154831933,0.154831933,0.103221289,0.103221289,0.103221289,0.0335,0.0201,0.0134,57.1361628,75
5660,897,4763,7837,13497,2,4,1,2,4,0,0,0,1,2,2,3,2,1,3,3,1,22,22,2,5,17,2,5,18,2,5,17,25,25,24,5.035692321,2.406941032,5.035692321,5.035692321,5.035692321,0,0,0,3.18525625,0.955576875,0.63705125,0.948189815,0.853370833,1.137827778,2.205092593,1.323055556,2.646111111,5.035692321,2.406941032,0.31407563,0.31407563,0.31407563,0.1794,0.1794,0.1794,0.125630252,0.125630252,0.125630252,0.040772727,0.024463636,0.016988636,51.70200351,75
15838,9870,5968,2888,18726,3,3,3,4,4,0,0,0,2,2,2,3,2,1,3,3,2,20,16,2,6,21,2,5,17,2,4,15,32,24,17,6.399191919,1.231590508,6.399191919,6.399191919,6.399191919,0,0,0,1.99555,1.19733,0.79822,1.188074074,1.069266667,1.425688889,2.762962963,1.657777778,1.657777778,6.399191919,1.231590508,2.797619048,2.797619048,2.797619048,2.073529412,2.073529412,2.073529412,1.645,1.645,1.645,0.350497159,0.280397727,0.263903743,40.66152443,75
13841,7928,5913,9436,23277,3,3,2,3,4,0,0,0,2,2,1,2,1,1,2,2,2,28,17,2,6,21,2,6,21,1,3,10,31,24,17,5.767083333,3.819548446,5.767083333,5.767083333,5.767083333,0,0,0,1.977159375,1.186295625,1.5817275,1.7656875,2.118825,1.41255,4.10625,2.46375,1.6425,5.767083333,3.819548446,2.247165533,2.247165533,2.247165533,1.34829932,1.34829932,1.34829932,1.887619048,1.887619048,1.887619048,0.290615836,0.225227273,0.21197861,47.77866082,75
9445,5981,3464,2321,11766,2,3,2,2,2,0,0,0,4,3,3,5,3,2,4,4,6,14,16,1,3,10,2,5,17,2,6,21,32,24,17,6.157301435,1.031103653,6.157301435,6.157301435,6.157301435,0,0,0,0.5791375,0.46331,0.308873333,0.413755556,0.413755556,0.413755556,1.202777778,0.721666667,0.320740741,6.157301435,1.031103653,3.560119048,3.560119048,3.560119048,1.256512605,1.256512605,1.256512605,0.678117914,0.678117914,0.678117914,0.212393466,0.169914773,0.159919786,41.03926383,75
15097,8953,6144,363,15460,3,4,2,3,4,0,0,0,3,3,3,7,3,2,4,4,5,18,7,2,6,22,2,5,17,1,3,11,31,25,17,6.290416667,0.353835937,6.290416667,6.290416667,6.290416667,0,0,0,1.3696,0.82176,0.54784,0.524190476,0.733866667,0.733866667,2.133333333,1.28,0.682666667,6.290416667,0.353835937,2.486944444,2.486944444,2.486944444,1.880882353,1.880882353,1.880882353,1.989555556,1.989555556,1.989555556,0.32818915,0.244172727,0.239385027,39.12258131,75
13416,9381,4035,10912,24328,3,3,2,3,3,0,0,0,1,1,1,2,1,1,1,1,1,30,17,2,6,22,1,3,10,1,3,10,31,17,17,5.59,4.358869048,5.59,5.59,5.59,0,0,0,2.69840625,1.61904375,1.0793625,1.204895833,1.445875,0.963916667,5.604166667,3.3625,2.241666667,5.59,4.358869048,2.605833333,2.605833333,2.605833333,3.350357143,3.350357143,3.350357143,2.233571429,2.233571429,2.233571429,0.343878299,0.376243316,0.250828877,47.19644387,75
7181,4112,3069,1103,8284,2,3,2,2,3,0,0,0,4,3,3,5,3,2,6,4,5,13,14,2,5,18,2,5,18,2,5,18,32,24,17,5,0.543650794,5,5,5,0,0,0,0.513098438,0.41047875,0.2736525,0.366575,0.366575,0.366575,0.710416667,0.639375,0.341,5,0.543650794,1.370666667,1.370666667,1.370666667,0.8224,0.8224,0.8224,0.548266667,0.548266667,0.548266667,0.146022727,0.116818182,0.109946524,38.81613799,75
6624,574,6050,5646,12270,2,3,1,2,4,0,0,0,2,2,2,3,2,2,7,3,2,18,17,2,5,17,2,5,17,2,5,17,25,25,25,5.576899559,2.244038156,5.576899559,5.576899559,5.576899559,0,0,0,2.02296875,1.21378125,0.8091875,1.204398148,1.083958333,0.722638889,1.200396825,1.680555556,1.680555556,5.576899559,2.244038156,0.200980392,0.200980392,0.200980392,0.120588235,0.120588235,0.120588235,0.080392157,0.080392157,0.080392157,0.026090909,0.015654545,0.010436364,51.43953671,75
9666,327,9339,8914,18580,2,3,2,2,6,0,0,0,2,2,2,3,2,2,4,1,4,21,17,2,5,16,2,5,18,2,5,18,25,25,25,6.123574555,3.542925278,6.123574555,6.123574555,6.123574555,0,0,0,3.122728125,1.873636875,1.24909125,1.859152778,1.6732375,1.115491667,3.242708333,7.7825,1.297083333,6.123574555,3.542925278,0.121651786,0.121651786,0.121651786,0.0654,0.0654,0.0654,0.0436,0.0436,0.0436,0.014863636,0.008918182,0.005945455,56.51021136,75
14820,1267,13553,121,14941,3,3,2,3,8,0,0,0,3,3,2,3,3,2,6,4,3,17,9,2,5,17,2,5,18,2,5,18,25,25,24,6.175,0.10046627,6.175,6.175,6.175,0,0,0,3.021189583,1.81271375,1.81271375,2.698050926,1.618830556,1.618830556,3.137268519,2.823541667,2.509814815,6.175,0.10046627,0.443627451,0.443627451,0.443627451,0.2534,0.2534,0.2534,0.168933333,0.168933333,0.168933333,0.057590909,0.034554545,0.023996212,49.63322404,75
1446,291,1155,9156,10602,1,3,1,1,1,0,0,0,6,1,2,4,1,2,1,3,1,18,17,1,2,6,2,5,17,1,2,5,25,12,12,5,3.648809524,5,5,5,0,0,0,0.128734375,0.46344375,0.15448125,0.172447917,0.413875,0.137958333,1.604166667,0.320833333,0.641666667,5,3.648809524,0.288690476,0.288690476,0.288690476,0.061134454,0.061134454,0.061134454,0.138571429,0.138571429,0.138571429,0.013227273,0.016534091,0.011022727,54.38476644,75
10641,4906,5735,14486,25127,2,3,2,3,4,0,0,0,1,1,1,2,1,1,2,2,1,27,17,2,6,21,2,5,17,2,4,14,25,25,25,6.449090909,6.003796537,6.449090909,6.449090909,6.449090909,0,0,0,3.83528125,2.30116875,1.5341125,1.712534722,2.055041667,1.370027778,3.982638889,2.389583333,3.186111111,6.449090909,6.003796537,1.390589569,1.390589569,1.390589569,1.030672269,1.030672269,1.030672269,0.834353741,0.834353741,0.834353741,0.223,0.1338,0.0892,51.43779465,75
6509,213,6296,7378,13887,2,3,2,2,5,0,0,0,4,2,2,3,2,2,3,1,4,21,17,2,5,17,2,5,17,2,5,18,25,25,25,5.068401735,2.932432432,5.068401735,5.068401735,5.068401735,0,0,0,1.0526125,1.263135,0.84209,1.25337037,1.128033333,0.752022222,2.914814815,5.246666667,0.874444444,5.068401735,2.932432432,0.074579832,0.074579832,0.074579832,0.044747899,0.044747899,0.044747899,0.0284,0.0284,0.0284,0.009681818,0.005809091,0.003872727,53.75776499,75
6181,725,5456,266,6447,2,3,1,2,4,0,0,0,1,1,9,2,1,1,6,1,5,12,8,1,3,10,2,5,17,2,5,17,25,25,25,5.108264463,0.255413223,5.108264463,5.108264463,5.108264463,0,0,0,3.6487,2.18922,0.162164444,1.629222222,1.955066667,1.303377778,1.262962963,4.546666667,0.606222222,5.108264463,0.255413223,0.431547619,0.431547619,0.431547619,0.152310924,0.152310924,0.152310924,0.101540616,0.101540616,0.101540616,0.032954545,0.019772727,0.013181818,42.18280833,75
3344,2414,930,6566,9910,1,4,1,1,1,0,0,0,1,3,3,5,3,2,4,4,3,14,23,2,5,17,2,5,18,2,5,18,25,25,24,5.265437049,1.954166667,5.265437049,5.265437049,5.265437049,0,0,0,0.6219375,0.1243875,0.082925,0.111083333,0.111083333,0.111083333,0.322916667,0.19375,0.172222222,5.265437049,1.954166667,0.845238095,0.845238095,0.845238095,0.4828,0.4828,0.4828,0.321866667,0.321866667,0.321866667,0.109727273,0.065836364,0.045719697,49.95786774,75
6963,1075,5888,14521,21484,2,3,2,2,4,0,0,0,2,1,1,2,1,1,4,2,1,30,17,1,2,5,2,5,17,2,5,17,25,25,25,5.232995215,5.793673274,5.232995215,5.232995215,5.232995215,0,0,0,1.9688,2.36256,1.57504,1.758222222,2.109866667,1.406577778,2.044444444,2.453333333,3.271111111,5.232995215,5.793673274,1.279761905,1.279761905,1.279761905,0.225840336,0.225840336,0.225840336,0.150560224,0.150560224,0.150560224,0.048863636,0.029318182,0.019545455,56.81015741,75
13572,493,13079,3534,17106,3,3,2,3,8,0,0,0,3,1,1,3,1,1,3,2,3,21,17,2,5,17,2,5,17,2,5,18,25,25,25,5.812019737,1.459924005,5.812019737,5.812019737,5.812019737,0,0,0,2.915527083,5.24794875,3.4986325,2.603689815,4.686641667,3.124427778,6.055092593,5.449583333,2.422037037,5.812019737,1.459924005,0.172619048,0.172619048,0.172619048,0.103571429,0.103571429,0.103571429,0.065733333,0.065733333,0.065733333,0.022409091,0.013445455,0.008963636,52.94640481,75
8486,5462,3024,3686,12172,2,3,2,2,2,0,0,0,4,3,3,2,3,4,4,4,4,16,17,1,3,10,3,8,25,2,5,15,25,25,25,5.375196172,1.531504306,5.375196172,5.375196172,5.375196172,0,0,0,0.505575,0.40446,0.26964,0.903,0.3612,0.1806,1.05,0.63,0.42,5.375196172,1.531504306,3.251190476,3.251190476,3.251190476,0.780285714,0.780285714,0.780285714,0.866984127,0.866984127,0.866984127,0.248272727,0.148963636,0.099309091,43.3497962,75
17813,13513,4300,1087,18900,4,3,3,5,3,0,0,0,2,2,2,3,2,1,3,2,2,24,14,3,7,25,2,5,17,1,3,11,32,24,17,5.397878788,0.539787879,5.397878788,5.397878788,5.397878788,0,0,0,1.4378125,0.8626875,0.575125,0.856018519,0.770416667,1.027222222,1.990740741,1.791666667,1.194444444,5.397878788,0.539787879,3.217380952,3.217380952,3.217380952,2.838865546,2.838865546,2.838865546,3.002888889,3.002888889,3.002888889,0.479865057,0.383892045,0.36131016,37.87413668,75
12270,1950,10320,8947,21217,3,3,2,3,6,0,0,0,2,1,1,2,1,1,3,1,2,27,17,2,5,18,2,5,16,2,5,17,25,25,25,6.114641148,3.690622693,6.114641148,6.114641148,6.114641148,0,0,0,3.45075,4.1409,2.7606,3.081666667,3.698,2.465333333,4.777777778,8.6,2.866666667,6.114641148,3.690622693,0.65,0.65,0.65,0.435267857,0.435267857,0.435267857,0.273109244,0.273109244,0.273109244,0.088636364,0.053181818,0.035454545,50.93424562,75
14577,564,14013,1546,16123,3,3,2,3,8,0,0,0,3,2,2,3,2,2,5,1,4,19,13,2,5,17,2,5,17,2,5,17,25,25,12,6.22706878,0.832746896,6.22706878,6.22706878,6.22706878,0,0,0,3.12373125,2.811358125,1.87423875,2.789625,2.5106625,1.673775,3.8925,11.6775,1.94625,6.22706878,0.832746896,0.197478992,0.197478992,0.197478992,0.118487395,0.118487395,0.118487395,0.078991597,0.078991597,0.078991597,0.025636364,0.015381818,0.021363636,50.95164113,75
3932,3156,776,642,4574,1,4,1,1,1,0,0,0,5,5,5,8,5,5,5,5,2,7,14,1,3,11,2,5,18,1,3,11,33,26,16,5,0.313988095,5,5,5,0,0,0,0.10379,0.062274,0.041516,0.057930556,0.055613333,0.037075556,0.215555556,0.129333333,0.215555556,5,0.313988095,1.753333333,1.753333333,1.753333333,0.6312,0.6312,0.6312,0.701333333,0.701333333,0.701333333,0.108677686,0.082762238,0.089659091,36.72572352,75
12628,11901,727,8446,21074,3,3,2,3,1,0,0,0,2,2,1,4,2,1,3,2,1,28,17,2,5,18,2,6,21,1,3,11,51,12,12,5.261666667,3.484810185,5.261666667,5.261666667,5.261666667,0,0,0,0.243090625,0.145854375,0.1944725,0.108545139,0.130254167,0.173672222,0.336574074,0.302916667,0.403888889,5.261666667,3.484810185,3.967,3.967,3.967,2.023979592,2.023979592,2.023979592,2.644666667,2.644666667,2.644666667,0.265173797,0.676193182,0.450795455,42.76152753,75
8111,5190,2921,11349,19460,2,3,2,2,2,0,0,0,2,2,2,3,2,2,3,1,4,26,17,1,3,10,3,8,28,1,3,10,25,25,25,5.19211244,4.528675851,5.19211244,5.19211244,5.19211244,0,0,0,0.976709375,0.586025625,0.39068375,0.58149537,0.523345833,0.348897222,1.352314815,2.434166667,0.405694444,5.19211244,4.528675851,3.089285714,3.089285714,3.089285714,0.661989796,0.661989796,0.661989796,1.235714286,1.235714286,1.235714286,0.235909091,0.141545455,0.094363636,51.10588095,75
9653,2088,7565,11788,21441,2,3,2,2,5,0,0,0,2,2,3,3,2,1,3,2,2,24,17,2,5,17,2,5,18,2,5,18,25,12,25,6.207539884,4.685214626,6.207539884,6.207539884,6.207539884,0,0,0,2.529546875,1.517728125,0.674545833,1.50599537,1.355395833,1.807194444,3.502314815,3.152083333,2.101388889,6.207539884,4.685214626,0.731092437,0.731092437,0.731092437,0.4176,0.4176,0.4176,0.2784,0.2784,0.2784,0.094909091,0.118636364,0.037963636,54.86046274,75
7902,977,6925,7616,15518,2,3,2,2,5,0,0,0,3,2,2,3,2,2,3,3,3,22,16,2,5,17,2,5,17,2,5,18,25,25,25,5.046615732,3.216216216,5.046615732,5.046615732,5.046615732,0,0,0,1.543697917,1.389328125,0.92621875,1.378587963,1.240729167,0.827152778,3.206018519,1.923611111,1.282407407,5.046615732,3.216216216,0.342086835,0.342086835,0.342086835,0.205252101,0.205252101,0.205252101,0.130266667,0.130266667,0.130266667,0.044409091,0.026645455,0.017763636,54.82820515,75
5304,133,5171,4858,10162,1,6,1,2,3,0,0,0,1,3,1,2,3,2,4,2,1,11,32,2,5,18,2,5,18,2,5,18,25,25,24,6.438145805,1.025760135,6.438145805,6.438145805,6.438145805,0,0,0,3.45810625,0.69162125,1.3832425,1.544118056,0.617647222,0.617647222,1.795486111,2.154583333,2.872777778,6.438145805,1.025760135,0.044333333,0.044333333,0.044333333,0.0266,0.0266,0.0266,0.017733333,0.017733333,0.017733333,0.006045455,0.003627273,0.002518939,54.97697349,75
14120,8184,5936,12383,26503,3,3,2,3,4,0,0,0,1,1,1,2,1,1,2,1,1,31,17,2,6,21,2,5,18,2,4,14,34,25,16,5.883333333,4.933128307,5.883333333,5.883333333,5.883333333,0,0,0,3.9697,2.38182,1.58788,1.772555556,2.127066667,1.418044444,4.122222222,4.946666667,3.297777778,5.883333333,4.933128307,2.319727891,2.319727891,2.319727891,1.6368,1.6368,1.6368,1.391836735,1.391836735,1.391836735,0.273529412,0.2232,0.2325,49.28101979,75
5645,2720,2925,7158,12803,2,5,1,2,3,0,0,0,1,2,1,2,2,1,1,2,1,21,28,2,5,15,3,9,31,1,2,7,38,17,17,5,1.735714286,5,5,5,0,0,0,1.95609375,0.586828125,0.7824375,0.8734375,0.5240625,0.69875,4.0625,1.21875,1.625,5,1.735714286,1.079365079,1.079365079,1.079365079,0.313364055,0.313364055,0.313364055,0.925170068,0.925170068,0.925170068,0.081339713,0.109090909,0.072727273,47.33721879,75
14992,7554,7438,184,15176,3,3,2,3,5,0,0,0,3,3,1,3,3,2,6,4,4,17,13,2,6,20,2,5,17,2,5,16,25,25,25,6.246666667,0.101632275,6.246666667,6.246666667,6.246666667,0,0,0,1.658054167,0.9948325,1.989665,1.480712963,0.888427778,0.888427778,1.721759259,1.549583333,1.033055556,6.246666667,0.101632275,2.248214286,2.248214286,2.248214286,1.58697479,1.58697479,1.58697479,1.124107143,1.124107143,1.124107143,0.343363636,0.206018182,0.137345455,40.73220581,75
